source_dataset,status,status_source,source_file,source_page,source_row_index,source_line_start,source_line_end,request_datetime_text,cancel_datetime_text,request_cancel_line_extra_text,request_cancel_line_raw,class_datetime_text,class_info_text,reserver_name,phone,people_count_text,booking_method_text,people_booking_line_extra_text,people_booking_line_raw,raw_record_text
reservation,예약,folder:reservations,56p.txt,56,18,130,135,04.26 20:02,,,04.26 20:02		,4.27 (월) 11:50-12:50,[마이트리] 테라피 (성욱),participant_0198,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.26 20:02		
4.27 (월) 11:50-12:50
[마이트리] 테라피 (성욱)
participant_0198
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,56p.txt,56,19,136,141,04.26 20:55,,,04.26 20:55		,4.27 (월) 10:30-11:30,[마인드플로우] 비기너요가 (유미),participant_0484,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.26 20:55		
4.27 (월) 10:30-11:30
[마인드플로우] 비기너요가 (유미)
participant_0484
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,56p.txt,56,20,142,147,04.26 21:51,,,04.26 21:51		,4.28 (화) 10:30-11:30,[마인드플로우] 빈야사요가 (유미),participant_0434,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.26 21:51		
4.28 (화) 10:30-11:30
[마인드플로우] 빈야사요가 (유미)
participant_0434
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,57p.txt,57,1,28,33,04.26 22:06,,,04.26 22:06		,5.05 (화) 10:00-11:00,[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나),participant_0485,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.26 22:06		
5.05 (화) 10:00-11:00
[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나)
participant_0485
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,57p.txt,57,2,34,39,04.26 22:08,,,04.26 22:08		,4.30 (목) 10:00-11:20,[빅블루요가] 호흡 리커버리 (환),participant_0485,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.26 22:08		
4.30 (목) 10:00-11:20
[빅블루요가] 호흡 리커버리 (환)
participant_0485
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,57p.txt,57,3,40,45,04.26 22:20,,,04.26 22:20		,4.29 (수) 07:00-08:00,[시이작] 땀나는 아쉬탕가 (준형),participant_0485,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.26 22:20		
4.29 (수) 07:00-08:00
[시이작] 땀나는 아쉬탕가 (준형)
participant_0485
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,57p.txt,57,4,46,51,04.26 22:29,,,04.26 22:29		,5.09 (토) 10:00-11:00,[연남장|커뮤니티허브] 딥어웨이크 하타 (모나),participant_0485,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.26 22:29		
5.09 (토) 10:00-11:00
[연남장|커뮤니티허브] 딥어웨이크 하타 (모나)
participant_0485
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,57p.txt,57,5,52,57,04.26 23:01,,,04.26 23:01		,5.05 (화) 10:00-11:00,[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나),participant_0486,PHONE_MASKED,2명,오붓1회권,,2명	오붓1회권,"04.26 23:01		
5.05 (화) 10:00-11:00
[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나)
participant_0486
PHONE_MASKED
2명	오붓1회권"
reservation,예약,folder:reservations,57p.txt,57,6,58,63,04.26 23:05,,,04.26 23:05		,4.30 (목) 19:30-20:30,[숨 명상센터]마음의 평온을 찾는 호흡명상 (수지),participant_0366,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.26 23:05		
4.30 (목) 19:30-20:30
[숨 명상센터]마음의 평온을 찾는 호흡명상 (수지)
participant_0366
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,57p.txt,57,7,64,69,04.26 23:14,,,04.26 23:14		,5.06 (수) 18:30-19:30,[시이작] 깨어나는 빈야사 (예진),participant_0366,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.26 23:14		
5.06 (수) 18:30-19:30
[시이작] 깨어나는 빈야사 (예진)
participant_0366
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,57p.txt,57,8,70,75,04.26 23:19,,,04.26 23:19		,4.28 (화) 10:00-11:20,[빅블루요가] 호흡 리커버리 (환),participant_0239,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.26 23:19		
4.28 (화) 10:00-11:20
[빅블루요가] 호흡 리커버리 (환)
participant_0239
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,57p.txt,57,9,76,81,04.27 00:01,,,04.27 00:01		,5.03 (일) 12:30-13:45,[마이트리|연희스페셜] 꽁샘과 도전하는 에카파다라자카포타 (꽁쌤),participant_0474,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 00:01		
5.03 (일) 12:30-13:45
[마이트리|연희스페셜] 꽁샘과 도전하는 에카파다라자카포타 (꽁쌤)
participant_0474
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,57p.txt,57,10,82,87,04.27 00:32,,,04.27 00:32		,5.09 (토) 10:00-11:00,[연남장|커뮤니티허브] 딥어웨이크 하타 (모나),participant_0487,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 00:32		
5.09 (토) 10:00-11:00
[연남장|커뮤니티허브] 딥어웨이크 하타 (모나)
participant_0487
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,57p.txt,57,11,88,93,04.27 00:32,,,04.27 00:32		,5.09 (토) 14:00-15:00,[연남장|커뮤니티허브] 매트 필라테스로 부상 없는 몸 만들기,participant_0487,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 00:32		
5.09 (토) 14:00-15:00
[연남장|커뮤니티허브] 매트 필라테스로 부상 없는 몸 만들기
participant_0487
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,57p.txt,57,12,94,99,04.27 00:48,,,04.27 00:48		,5.05 (화) 10:00-11:00,[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나),participant_0487,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 00:48		
5.05 (화) 10:00-11:00
[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나)
participant_0487
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,57p.txt,57,13,100,105,04.27 00:58,,,04.27 00:58		,5.05 (화) 10:00-11:00,[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나),participant_0488,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 00:58		
5.05 (화) 10:00-11:00
[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나)
participant_0488
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,57p.txt,57,14,106,111,04.27 04:18,,,04.27 04:18		,4.29 (수) 10:30-11:30,[마인드플로우] 하타요가 (유미),participant_0338,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 04:18		
4.29 (수) 10:30-11:30
[마인드플로우] 하타요가 (유미)
participant_0338
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,57p.txt,57,15,112,117,04.27 05:12,,,04.27 05:12		,4.27 (월) 19:00-20:00,[마이트리] 하타 (성욱),participant_0411,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 05:12		
4.27 (월) 19:00-20:00
[마이트리] 하타 (성욱)
participant_0411
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,57p.txt,57,16,118,123,04.27 07:36,,,04.27 07:36		,4.28 (화) 07:00-08:00,[마이트리] 하타 (성욱),participant_0489,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 07:36		
4.28 (화) 07:00-08:00
[마이트리] 하타 (성욱)
participant_0489
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,57p.txt,57,17,124,129,04.27 07:38,,,04.27 07:38		,4.29 (수) 07:00-08:00,[시이작] 땀나는 아쉬탕가 (준형),participant_0489,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 07:38		
4.29 (수) 07:00-08:00
[시이작] 땀나는 아쉬탕가 (준형)
participant_0489
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,57p.txt,57,18,130,135,04.27 07:40,,,04.27 07:40		,4.30 (목) 11:00-12:10,[숨명상센터] 안산 트레킹 오감 명상 (수지),participant_0489,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 07:40		
4.30 (목) 11:00-12:10
[숨명상센터] 안산 트레킹 오감 명상 (수지)
participant_0489
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,57p.txt,57,19,136,141,04.27 08:15,,,04.27 08:15		,4.27 (월) 20:00-21:00,[마인드플로우] 빈야사요가 (유미),participant_0417,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 08:15		
4.27 (월) 20:00-21:00
[마인드플로우] 빈야사요가 (유미)
participant_0417
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,57p.txt,57,20,142,147,04.27 09:17,,,04.27 09:17		,4.29 (수) 10:30-11:30,[마인드플로우] 하타요가 (유미),participant_0490,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 09:17		
4.29 (수) 10:30-11:30
[마인드플로우] 하타요가 (유미)
participant_0490
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,58p.txt,58,1,28,33,04.27 09:24,,,04.27 09:24		,5.01 (금) 10:30-11:30,[마인드플로우] 비기너요가 (유미),participant_0491,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 09:24		
5.01 (금) 10:30-11:30
[마인드플로우] 비기너요가 (유미)
participant_0491
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,58p.txt,58,2,34,39,04.27 09:24,,,04.27 09:24		,4.27 (월) 19:30-20:40,[빅블루요가] 호흡 리커버리 (환),participant_0492,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 09:24		
4.27 (월) 19:30-20:40
[빅블루요가] 호흡 리커버리 (환)
participant_0492
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,58p.txt,58,3,40,45,04.27 09:43,,,04.27 09:43		,4.29 (수) 10:30-11:30,[마인드플로우] 하타요가 (유미),participant_0493,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 09:43		
4.29 (수) 10:30-11:30
[마인드플로우] 하타요가 (유미)
participant_0493
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,58p.txt,58,4,46,51,04.27 09:55,,,04.27 09:55		,5.05 (화) 12:00-13:00,[연남장|커뮤니티허브] 짠짠! 막걸리요가! with 복순도가 (준호),participant_0494,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 09:55		
5.05 (화) 12:00-13:00
[연남장|커뮤니티허브] 짠짠! 막걸리요가! with 복순도가 (준호)
participant_0494
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,58p.txt,58,5,52,57,04.27 11:03,,,04.27 11:03		,5.09 (토) 10:00-11:00,[연남장|커뮤니티허브] 딥어웨이크 하타 (모나),participant_0198,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 11:03		
5.09 (토) 10:00-11:00
[연남장|커뮤니티허브] 딥어웨이크 하타 (모나)
participant_0198
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,58p.txt,58,6,58,63,04.27 12:33,,,04.27 12:33		,4.30 (목) 19:00-20:00,[마이트리] 테라피 (준아),participant_0002,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 12:33		
4.30 (목) 19:00-20:00
[마이트리] 테라피 (준아)
participant_0002
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,58p.txt,58,7,64,69,04.27 12:51,,,04.27 12:51		,4.29 (수) 19:50-20:50,[시이작] 다독이는 인요가 (예진),participant_0331,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 12:51		
4.29 (수) 19:50-20:50
[시이작] 다독이는 인요가 (예진)
participant_0331
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,58p.txt,58,8,70,75,04.27 13:06,,,04.27 13:06		,5.09 (토) 10:00-11:00,[연남장|커뮤니티허브] 딥어웨이크 하타 (모나),participant_0495,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 13:06		
5.09 (토) 10:00-11:00
[연남장|커뮤니티허브] 딥어웨이크 하타 (모나)
participant_0495
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,58p.txt,58,9,76,81,04.27 13:10,,,04.27 13:10		,5.01 (금) 10:30-11:30,[마인드플로우] 비기너요가 (유미),participant_0440,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 13:10		
5.01 (금) 10:30-11:30
[마인드플로우] 비기너요가 (유미)
participant_0440
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,58p.txt,58,10,82,87,04.27 13:11,,,04.27 13:11		,5.08 (금) 11:50-12:50,[마이트리] 하타 (지바나),participant_0496,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 13:11		
5.08 (금) 11:50-12:50
[마이트리] 하타 (지바나)
participant_0496
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,58p.txt,58,11,88,93,04.27 13:16,,,04.27 13:16		,5.08 (금) 11:50-12:50,[마이트리] 하타 (지바나),participant_0497,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 13:16		
5.08 (금) 11:50-12:50
[마이트리] 하타 (지바나)
participant_0497
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,58p.txt,58,12,94,99,04.27 13:24,,,04.27 13:24		,4.30 (목) 11:00-12:10,[숨명상센터] 안산 트레킹 오감 명상 (수지),participant_0498,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 13:24		
4.30 (목) 11:00-12:10
[숨명상센터] 안산 트레킹 오감 명상 (수지)
participant_0498
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,58p.txt,58,13,100,105,04.27 13:28,,,04.27 13:28		,5.05 (화) 10:00-11:00,[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나),participant_0499,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 13:28		
5.05 (화) 10:00-11:00
[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나)
participant_0499
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,58p.txt,58,14,106,111,04.27 13:49,,,04.27 13:49		,5.01 (금) 10:30-11:30,[마인드플로우] 비기너요가 (유미),participant_0500,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 13:49		
5.01 (금) 10:30-11:30
[마인드플로우] 비기너요가 (유미)
participant_0500
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,58p.txt,58,15,112,117,04.27 14:50,,,04.27 14:50		,5.05 (화) 10:00-11:00,[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나),participant_0501,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 14:50		
5.05 (화) 10:00-11:00
[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나)
participant_0501
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,58p.txt,58,16,118,123,04.27 14:51,,,04.27 14:51		,5.02 (토) 14:00-15:10,[마이트리|연희스페셜] 독서와 요가 (성욱),participant_0502,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 14:51		
5.02 (토) 14:00-15:10
[마이트리|연희스페셜] 독서와 요가 (성욱)
participant_0502
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,58p.txt,58,17,124,129,04.27 14:52,,,04.27 14:52		,5.02 (토) 14:00-15:10,[마이트리|연희스페셜] 독서와 요가 (성욱),participant_0503,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 14:52		
5.02 (토) 14:00-15:10
[마이트리|연희스페셜] 독서와 요가 (성욱)
participant_0503
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,58p.txt,58,18,130,135,04.27 14:52,,,04.27 14:52		,5.05 (화) 10:00-11:00,[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나),participant_0017,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 14:52		
5.05 (화) 10:00-11:00
[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나)
participant_0017
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,58p.txt,58,19,136,141,04.27 14:53,,,04.27 14:53		,5.06 (수) 13:30-15:00,[마이트리] 하타 집중 (지바나),participant_0504,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 14:53		
5.06 (수) 13:30-15:00
[마이트리] 하타 집중 (지바나)
participant_0504
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,58p.txt,58,20,142,147,04.27 14:53,,,04.27 14:53		,5.05 (화) 10:00-11:00,[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나),participant_0505,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 14:53		
5.05 (화) 10:00-11:00
[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나)
participant_0505
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,59p.txt,59,1,28,33,04.27 14:54,,,04.27 14:54		,5.09 (토) 18:00-19:00,[연남장|커뮤니티허브] 하루를 내려놓는 요가와 바이올린 (준형 & 진수),participant_0504,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 14:54		
5.09 (토) 18:00-19:00
[연남장|커뮤니티허브] 하루를 내려놓는 요가와 바이올린 (준형 & 진수)
participant_0504
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,59p.txt,59,2,34,39,04.27 14:56,,,04.27 14:56		,4.28 (화) 19:00-20:00,[마이트리] 얼라인 요가 (준아),participant_0482,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 14:56		
4.28 (화) 19:00-20:00
[마이트리] 얼라인 요가 (준아)
participant_0482
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,59p.txt,59,3,40,45,04.27 15:08,,,04.27 15:08		,4.30 (목) 18:30-19:30,[마인드플로우] 빈야사요가 (유미),participant_0504,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 15:08		
4.30 (목) 18:30-19:30
[마인드플로우] 빈야사요가 (유미)
participant_0504
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,59p.txt,59,4,46,51,04.27 15:29,,,04.27 15:29		,5.05 (화) 10:00-11:00,[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나),participant_0503,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 15:29		
5.05 (화) 10:00-11:00
[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나)
participant_0503
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,59p.txt,59,5,52,57,04.27 16:54,,,04.27 16:54		,5.09 (토) 11:00-12:00,[마이트리] 빈야사 (성욱),participant_0288,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 16:54		
5.09 (토) 11:00-12:00
[마이트리] 빈야사 (성욱)
participant_0288
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,59p.txt,59,6,58,63,04.27 16:54,,,04.27 16:54		,5.09 (토) 11:00-12:00,[마이트리] 빈야사 (성욱),participant_0283,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 16:54		
5.09 (토) 11:00-12:00
[마이트리] 빈야사 (성욱)
participant_0283
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,59p.txt,59,7,64,69,04.27 16:58,,,04.27 16:58		,5.05 (화) 10:00-11:00,[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나),participant_0506,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 16:58		
5.05 (화) 10:00-11:00
[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나)
participant_0506
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,59p.txt,59,8,70,75,04.27 18:03,,,04.27 18:03		,4.29 (수) 18:30-19:30,[마인드플로우] 움직임명상 (유미),participant_0507,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 18:03		
4.29 (수) 18:30-19:30
[마인드플로우] 움직임명상 (유미)
participant_0507
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,59p.txt,59,9,76,81,04.27 19:09,,,04.27 19:09		,4.28 (화) 10:30-11:30,[마인드플로우] 빈야사요가 (유미),participant_0508,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 19:09		
4.28 (화) 10:30-11:30
[마인드플로우] 빈야사요가 (유미)
participant_0508
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,59p.txt,59,10,82,87,04.27 19:37,,,04.27 19:37		,4.29 (수) 19:00-20:00,[마이트리] 하타 (연우),participant_0417,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 19:37		
4.29 (수) 19:00-20:00
[마이트리] 하타 (연우)
participant_0417
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,59p.txt,59,11,88,93,04.27 19:38,,,04.27 19:38		,4.29 (수) 19:00-20:00,[마이트리] 하타 (연우),participant_0509,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 19:38		
4.29 (수) 19:00-20:00
[마이트리] 하타 (연우)
participant_0509
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,59p.txt,59,12,94,99,04.27 19:42,,,04.27 19:42		,5.05 (화) 10:00-11:00,[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나),participant_0450,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 19:42		
5.05 (화) 10:00-11:00
[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나)
participant_0450
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,59p.txt,59,13,100,105,04.27 19:47,,,04.27 19:47		,4.29 (수) 19:00-20:00,[마이트리] 하타 (연우),participant_0336,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 19:47		
4.29 (수) 19:00-20:00
[마이트리] 하타 (연우)
participant_0336
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,59p.txt,59,14,106,111,04.27 19:50,,,04.27 19:50		,4.27 (월) 20:00-21:00,[마인드플로우] 빈야사요가 (유미),participant_0510,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 19:50		
4.27 (월) 20:00-21:00
[마인드플로우] 빈야사요가 (유미)
participant_0510
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,59p.txt,59,15,112,117,04.27 20:21,,,04.27 20:21		,4.30 (목) 07:00-08:00,[시이작] 초급 빈야사 (준형),participant_0160,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 20:21		
4.30 (목) 07:00-08:00
[시이작] 초급 빈야사 (준형)
participant_0160
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,59p.txt,59,16,118,123,04.27 20:31,,,04.27 20:31		,5.09 (토) 12:30-13:30,[연남장|커뮤니티허브] 헤드폰으로 몰입하는 사일런트 핸드팬 명상 with 칼레트 (마고사운드),participant_0337,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 20:31		
5.09 (토) 12:30-13:30
[연남장|커뮤니티허브] 헤드폰으로 몰입하는 사일런트 핸드팬 명상 with 칼레트 (마고사운드)
participant_0337
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,59p.txt,59,17,124,129,04.27 20:34,,,04.27 20:34		,5.09 (토) 12:30-13:30,[연남장|커뮤니티허브] 헤드폰으로 몰입하는 사일런트 핸드팬 명상 with 칼레트 (마고사운드),participant_0336,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 20:34		
5.09 (토) 12:30-13:30
[연남장|커뮤니티허브] 헤드폰으로 몰입하는 사일런트 핸드팬 명상 with 칼레트 (마고사운드)
participant_0336
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,59p.txt,59,18,130,135,04.27 21:21,,,04.27 21:21		,5.06 (수) 10:30-11:30,[마인드플로우] 하타요가 (유미),participant_0490,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 21:21		
5.06 (수) 10:30-11:30
[마인드플로우] 하타요가 (유미)
participant_0490
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,59p.txt,59,19,136,141,04.27 21:27,,,04.27 21:27		,5.06 (수) 20:30-21:30,[마이트리] 아쉬탕가 (연우),participant_0511,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 21:27		
5.06 (수) 20:30-21:30
[마이트리] 아쉬탕가 (연우)
participant_0511
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,59p.txt,59,20,142,147,04.27 21:31,,,04.27 21:31		,5.06 (수) 10:30-11:30,[마인드플로우] 하타요가 (유미),participant_0512,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 21:31		
5.06 (수) 10:30-11:30
[마인드플로우] 하타요가 (유미)
participant_0512
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,60p.txt,60,1,28,33,04.27 21:56,,,04.27 21:56		,5.06 (수) 10:30-11:30,[마인드플로우] 하타요가 (유미),participant_0513,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 21:56		
5.06 (수) 10:30-11:30
[마인드플로우] 하타요가 (유미)
participant_0513
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,60p.txt,60,2,34,39,04.27 22:17,,,04.27 22:17		,4.29 (수) 18:30-19:30,[마인드플로우] 움직임명상 (유미),participant_0514,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 22:17		
4.29 (수) 18:30-19:30
[마인드플로우] 움직임명상 (유미)
participant_0514
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,60p.txt,60,3,40,45,04.27 23:03,,,04.27 23:03		,5.04 (월) 20:00-21:00,[마인드플로우] 빈야사요가 (유미),participant_0392,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 23:03		
5.04 (월) 20:00-21:00
[마인드플로우] 빈야사요가 (유미)
participant_0392
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,60p.txt,60,4,46,51,04.27 23:06,,,04.27 23:06		,5.04 (월) 20:00-21:00,[마인드플로우] 빈야사요가 (유미),participant_0515,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.27 23:06		
5.04 (월) 20:00-21:00
[마인드플로우] 빈야사요가 (유미)
participant_0515
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,60p.txt,60,5,52,57,04.27 23:06,,,04.27 23:06		,4.30 (목) 19:00-20:00,[마이트리] 테라피 (준아),participant_0293,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.27 23:06		
4.30 (목) 19:00-20:00
[마이트리] 테라피 (준아)
participant_0293
PHONE_MASKED
1명	오붓패스"
